ticker,year,soft_Environmental_combined_score,soft_Social_combined_score,soft_Governance_combined_score,soft_overall,hard_Environmental,hard_Social,hard_Governance,hard_overall
SYM110,2024,1.0,1.0,1.0,1.0,0.17078984845488537,0.8973513153705697,0.6907560137025104,0.5862990591759885
SYM111,2022,0.9851796265277588,0.9875864524756673,0.9749941918186233,0.9825867569406831,0.39810915093503163,0.8803441600368813,0.4061137675638773,0.5615223595119301
SYM111,2023,0.9900331132014665,1.0,1.0,0.9966777044004888,0.6482554534852134,0.36948036930932526,0.760747108944768,0.5928276439131023
SYM111,2024,0.981782508760651,0.9298841749638171,1.0,0.9705555612414893,0.6133115781742214,0.431769193899774,0.6802427725632422,0.5751078482124125
SYM112,2022,0.9484584356146355,0.9774701272246181,0.9261964052470759,0.9507083226954433,0.1517126680216607,0.4470863043647063,0.13557011329314,0.24478969522650237
SYM112,2023,0.9840348152699907,1.0,0.9691001791659749,0.9843783314786552,0.40115715337188973,0.23800587953330973,0.4425090680612396,0.36055736698881297
SYM112,2024,0.9298046847264098,1.0,1.0,0.9766015615754698,0.10735317146038598,0.8525582434407998,0.5532156230411854,0.5043756793141237
SYM113,2022,1.0,0.9077683032198819,1.0,0.969256101073294,0.8402534014891635,0.5273486566183127,0.8025948562577639,0.72339897145508
SYM113,2023,1.0,0.9542834299330389,1.0,0.9847611433110129,0.5084877499160162,0.24617246645409577,0.3049461877741606,0.35320213471475753
SYM113,2024,0.9459065380161047,1.0,0.9994350544213939,0.9817805308124995,0.4539808045767173,0.1408655360881327,0.7612541363323345,0.4520334923323948
SYM114,2022,1.0,1.0,0.992752959788624,0.9975843199295413,0.35524088971846457,0.2882096254269708,0.37014912246823717,0.3378665458712242
SYM114,2023,1.0,0.955795857273937,0.977991443569863,0.9779291002812666,0.5705599683230549,0.11822591997589545,0.4236881159423339,0.37082466808042813
SYM114,2024,0.931379071404499,1.0,0.970991046227036,0.9674567058771784,0.5517660432389708,0.5566258918805213,0.7709414819483457,0.626444472355946
SYM115,2022,0.9374038552680315,1.0,0.9919577788064171,0.9764538780248162,0.768765254421447,0.57494650813943,0.7008355938121881,0.6815157854576883
SYM115,2023,1.0,1.0,1.0,1.0,0.6295000306233574,0.11932314484474311,0.3135210380535467,0.3541147378405491
SYM115,2024,1.0,0.9639602908104244,1.0,0.9879867636034748,0.22359362703745964,0.5804068448507717,0.28454909632524406,0.36284985607115844
SYM116,2022,0.943160266247764,0.9604084019697681,0.9968720838991816,0.9668135840389045,0.26340764275770123,0.5958543605204293,0.7261291892067453,0.5284637308282919
SYM116,2023,0.9613140074994054,1.0,0.9428508071640931,0.9680549382211661,0.11062115878107602,0.14632340236471464,0.42513754561341943,0.22736070225307004
SYM116,2024,1.0,1.0,0.9285846505344387,0.9761948835114795,0.15591042461466717,0.2949765063450204,0.33064045456740465,0.26050912850903074
SYM117,2022,0.9545534176051047,0.9512392935323813,0.9320697957274249,0.9459541689549704,0.11219252366921709,0.796945256699939,0.4761153461552322,0.4617510421747961
SYM117,2023,1.0,1.0,1.0,1.0,0.3823192613582713,0.6891771435991555,0.3869279147698764,0.4861414399091011
SYM117,2024,1.0,0.9815799036033797,0.9508860976805699,0.9774886670946499,0.25264373467973533,0.6429363815990663,0.24427352409394026,0.37995121345758065
SYM118,2022,0.9888742534611964,1.0,0.9772681354174206,0.9887141296262056,0.444886148601772,0.8006330830893996,0.7990585104502376,0.6815259140471364
SYM118,2023,1.0,0.9122967843147729,0.9684560226455802,0.960250935653451,0.3644810510943036,0.4309839063857026,0.616203419241194,0.4705561255737334
SYM118,2024,0.9693437729081398,0.9876032509043683,0.9721082341510473,0.9763517526545185,0.3340946184630834,0.8581179099048117,0.812517937182068,0.6682434885166545
SYM119,2022,0.9449977059672322,0.9599480334200509,1.0,0.9683152464624277,0.5680107059731714,0.6458026864017252,0.7992118355365848,0.6710084093038272
SYM119,2023,0.9762659070682846,1.0,1.0,0.9920886356894282,0.39979473843403857,0.30803038183164355,0.3833134488666683,0.36371285637745016
SYM119,2024,0.934289359404824,0.9999011953453457,1.0,0.9780635182500567,0.14823231992175956,0.1648500225460673,0.7753392784539405,0.3628072069739224
SYM120,2022,0.9465647809001156,0.9840826927508907,0.9625237366876226,0.9643904034462096,0.11444163447619574,0.5927458547707579,0.6259551327848646,0.44438087401060605
SYM120,2023,1.0,0.9649525567033944,0.9959040367309395,0.9869521978114446,0.2015321161734061,0.8603514776876985,0.17944179247922634,0.41377512878011036
SYM120,2024,0.9570870433122856,1.0,1.0,0.9856956811040952,0.10091412160625426,0.8865419987162735,0.7374764081868697,0.5749775095031325
SYM121,2022,1.0,0.9904173198306814,0.9190214024789684,0.9698129074365499,0.6995583183741475,0.6168784364735742,0.5957904230280175,0.637409059291913
SYM121,2023,1.0,1.0,0.9096569039399688,0.9698856346466562,0.5882815663287889,0.4460411429882888,0.8857908782685502,0.6400378625285427
SYM121,2024,1.0,0.9997184061344675,0.9975026927709978,0.9990736996351551,0.5960854092939356,0.827933783592819,0.2845721131998287,0.5695304353621944
SYM122,2022,1.0,0.9803297145407645,0.998486721503248,0.9929388120146708,0.8596896892274394,0.49600392391704273,0.8917414220754207,0.7491450117399676
SYM122,2023,0.9915791274457902,0.9176598037996596,0.9586107914972974,0.9559499075809157,0.3211537582484157,0.6448232460418187,0.22015030077368838,0.395375768354641
SYM122,2024,1.0,0.9967991574721248,1.0,0.9989330524907083,0.29005956302318686,0.3320408220620631,0.5991313674985758,0.4070772508612753
SYM123,2022,0.9633147148332615,1.0,0.9519440127429435,0.9717529091920684,0.651741208651269,0.6774696329740577,0.5897175382071219,0.639642793277483
SYM123,2023,1.0,1.0,1.0,1.0,0.1482746708668774,0.7333762506953202,0.8122983776788295,0.5646497664136757
SYM123,2024,1.0,1.0,0.9739059732474945,0.9913019910824982,0.753828428312501,0.7747487161604963,0.6710898894243206,0.7332223446324394
SYM124,2022,1.0,1.0,0.9728825280285348,0.9909608426761783,0.7188292067357315,0.1383151195472265,0.17025300790109804,0.34246577806135203
SYM124,2023,0.986472532221296,1.0,1.0,0.9954908440737653,0.6234243156996688,0.8599497749748694,0.5782275378073884,0.6872005428273088
SYM124,2024,0.9663140934145901,1.0,1.0,0.98877136447153,0.13806105313801115,0.1402852710882213,0.3747551864391252,0.21770050355511925
SYM125,2022,0.96328686399406,1.0,0.9501367306332216,0.9711411982090938,0.27712489485175196,0.8228003640249465,0.7812970709583376,0.627074109945012
SYM125,2023,0.9534194262504366,1.0,0.9648250293758672,0.9727481518754346,0.7968334684402164,0.7411006478112204,0.3749550394661506,0.6376297185725291
SYM125,2024,0.9802484875219862,0.9066382655606792,1.0,0.9622955843608884,0.2448915775712698,0.6542957925434802,0.6555066722913128,0.5182313474686876
SYM126,2022,0.9606849087707988,1.0,1.0,0.9868949695902662,0.8631376647585806,0.803469171283359,0.8909222135448419,0.8525096831955938
SYM126,2023,1.0,0.8456915093453967,1.0,0.9485638364484655,0.8582850304824226,0.28104402286427843,0.22266216456059462,0.45399707263576516
SYM126,2024,0.9115846181551062,0.9461487010213957,0.9846254127105504,0.9474529106290174,0.32380521957523056,0.5396780087725952,0.13454445848050353,0.3326758956094431
SYM127,2022,0.9743803402546745,0.9632047237454697,1.0,0.9791950213333814,0.7693744111961757,0.47173673410101313,0.519317623827389,0.5868095897081926
SYM127,2023,1.0,0.9374650300429486,1.0,0.9791550100143162,0.13696540900743584,0.26772804179221776,0.8412241581241298,0.4153058696412611
SYM127,2024,0.9294258000089242,0.867908663147244,1.0,0.9324448210520561,0.31434017931461977,0.6334689716642743,0.7581773517189835,0.5686621675659592
SYM128,2022,1.0,1.0,1.0,1.0,0.40527342341409267,0.48474743528430564,0.8745088758879415,0.5881765781954466
SYM128,2023,0.9151150072264627,1.0,0.9784326266636776,0.9645158779633801,0.6928580523607177,0.4478142114451419,0.15458855607824962,0.43175360662803647
SYM128,2024,1.0,1.0,0.9924357982640283,0.9974785994213428,0.13808042803198967,0.16487153664614845,0.5852324572357988,0.2960614739713123
SYM129,2022,1.0,1.0,1.0,1.0,0.44195352893786455,0.5260835327617807,0.7617427999058153,0.5765932872018201
SYM129,2023,1.0,1.0,0.9106791498986294,0.9702263832995431,0.6499212397596643,0.40074246898558175,0.2704874085789746,0.44038370577474023
SYM129,2024,0.9823082437418782,0.9198100373559294,0.9984664780693099,0.9668615863890392,0.22679923620864095,0.5060596830023938,0.8083065237990409,0.5137218143366918
SYM130,2022,0.9218789962915461,0.9975828710576847,0.9408794517102811,0.9534471063531705,0.5253664260339385,0.4614254326824654,0.6900378214009548,0.5589432267057862
SYM130,2023,1.0,0.9923795434952903,1.0,0.9974598478317634,0.3843065280578636,0.20536514754225144,0.45211157645352607,0.3472610840178804
SYM130,2024,0.9710703189931247,1.0,1.0,0.9903567729977082,0.41003110884264127,0.3937633085172222,0.6886342426553067,0.4974762200050567
SYM131,2022,1.0,1.0,1.0,1.0,0.7072892510926642,0.7402770418408189,0.5893655583655732,0.678977283766352
SYM131,2023,0.9637149109649841,1.0,0.9739643699524567,0.9792264269724802,0.8363141153576364,0.6804743943022102,0.7071097408396988,0.7412994168331819
SYM131,2024,0.9693921211431027,0.9603156959735791,0.973847152468514,0.9678516565283987,0.4157278554714485,0.19281105528337816,0.15335724600055853,0.25396538558512843
SYM132,2022,0.9690542778676654,1.0,0.9386444007559775,0.9692328928745476,0.10481117645877465,0.2209905256237975,0.84393005120902,0.38991058443053067
SYM132,2023,0.9643193797442458,1.0,0.9999979894859313,0.9881057897433924,0.10964096840835885,0.3233506014763272,0.3803581851629082,0.2711165850158648
SYM132,2024,1.0,1.0,1.0,1.0,0.7278154013831651,0.7546583742682963,0.7171515002597696,0.7332084253037436
SYM133,2022,0.9834662117139362,0.964975984360509,0.9904586484905782,0.9796336148550079,0.6522660068577346,0.15443468991620915,0.7369745658151484,0.5145584208630307
SYM133,2023,0.928233938522215,0.9517148027694552,1.0,0.9599829137638901,0.5138801532665002,0.3845112994910246,0.8050165010388665,0.5678026512654637
SYM133,2024,1.0,0.9747773692648263,1.0,0.9915924564216088,0.7926670863653057,0.6052845705149338,0.15226078681689315,0.5167374812323775
SYM134,2022,0.9668372120329018,0.9503121990280039,1.0,0.9723831370203019,0.6370139575202316,0.7429247229106133,0.2894107372590245,0.5564498058966231
SYM134,2023,1.0,1.0,1.0,1.0,0.2696849482337691,0.8187935102475408,0.3344407466786554,0.47430640171998845
SYM134,2024,0.9998593998580212,1.0,0.9192144296517832,0.9730246098366014,0.6276825887354309,0.8044531478016856,0.6633100168010323,0.698481917779383
SYM135,2022,1.0,0.9931797799366169,0.9849467326249496,0.9927088375205222,0.2756737208704266,0.2708971676668045,0.8814543618975469,0.4760084168115927
SYM135,2023,1.0,1.0,1.0,1.0,0.44492311155559416,0.1974891219800485,0.3401312082603132,0.32751448059865196
SYM135,2024,0.9880965365752676,0.9974426253922554,1.0,0.995179720655841,0.5210453948490924,0.5534626920691581,0.6131467146074512,0.5625516005085672
SYM136,2022,0.8993343965388808,0.9705867518989736,0.9429095558092595,0.9376102347490379,0.8786392751326163,0.2826275802078376,0.507256700261366,0.5561745185339401
SYM136,2023,0.9668133742331432,0.968221947782029,0.9554627764145307,0.9634993661432342,0.5498003730484311,0.8860550091699743,0.6303463675275374,0.688733916581981
SYM136,2024,1.0,1.0,1.0,1.0,0.7586565622509687,0.27004082331473855,0.47737600854274176,0.5020244647028163
SYM137,2022,1.0,0.9825234251569402,0.9241587469817246,0.968894057379555,0.41838132314274634,0.7755011893683472,0.5656364281285778,0.5865063135465571
SYM137,2023,1.0,1.0,1.0,1.0,0.23395538539405952,0.13685766255908494,0.4477401439130797,0.27285106395540804
SYM137,2024,0.9895382939713798,0.9252662131344593,0.9527497156813071,0.9558514075957154,0.6445390027731779,0.5659562675830462,0.7900712982401464,0.6668555228654568
SYM138,2022,1.0,1.0,0.9614340478290053,0.9871446826096685,0.6211933479080359,0.2750849315344941,0.17534785371771522,0.35720871105341506
SYM138,2023,0.9746619528566771,1.0,0.9366663711551453,0.9704427746706075,0.2159732648186819,0.11354340643802924,0.4322447454058529,0.2539204722208547
SYM138,2024,0.9466230569664293,0.9779622774864841,0.9996235792734894,0.9747363045754676,0.7542875853152273,0.6366533680940957,0.5580661941026949,0.6496690491706727
SYM139,2022,1.0,1.0,1.0,1.0,0.7337332607955516,0.7689439879534968,0.6985751878106898,0.7337508121865793
SYM139,2023,0.9413926230146407,1.0,1.0,0.980464207671547,0.6620406884888249,0.4533132206324899,0.2000287065322117,0.4384608718845089
SYM139,2024,1.0,0.9970406492139929,1.0,0.9990135497379976,0.6332366126145945,0.30914539949704434,0.6276016757529719,0.5233278959548703
SYM140,2022,0.9975170225255506,0.9430416049952225,1.0,0.9801862091735911,0.24929097650836987,0.5352743492431367,0.3580944674024883,0.38088659771799827
SYM140,2023,0.9918988405178206,1.0,0.9123208772572183,0.9680732392583463,0.46702876307280805,0.4033071144835806,0.1447875365357124,0.3383744713640337
SYM140,2024,1.0,1.0,0.9626018373612092,0.9875339457870697,0.19366337418147808,0.17244525094209545,0.893415282599202,0.4198413025742585
SYM141,2022,0.9838527994031963,1.0,0.9491017395934519,0.9776515129988828,0.29415679159271707,0.8216414959702264,0.15265308535559782,0.42281712430618046
SYM141,2023,0.9775770246909287,1.0,1.0,0.9925256748969762,0.37246721207440026,0.3138627265559098,0.8891686976526932,0.5251662120943345
SYM141,2024,1.0,1.0,0.9497607832874355,0.9832535944291451,0.3220548560407489,0.17897420054933566,0.2193551275705878,0.2401280613868908
SYM142,2022,0.9828493675979032,0.9757001179026987,1.0,0.986183161833534,0.2133923860937631,0.8397286256926211,0.4266658169493468,0.49326227624524366
SYM142,2023,1.0,0.8946902496343032,1.0,0.964896749878101,0.6339714762930201,0.24353852715269914,0.21841604371209336,0.36530868238593756
SYM142,2024,1.0,0.9569351764029048,1.0,0.9856450588009683,0.25609575123582906,0.6489462040575116,0.8507623474122402,0.5852681009018603
SYM143,2022,0.9972022690728919,0.8989540382842812,0.9863468512352654,0.9608343861974795,0.6325553366801915,0.1808429662815054,0.40343052133420676,0.4056096080986345
SYM143,2023,1.0,1.0,1.0,1.0,0.8618926292853221,0.512836424484557,0.6828471036213272,0.6858587191304021
SYM143,2024,1.0,0.9414732655450898,1.0,0.9804910885150299,0.5418745092776277,0.5055753493233349,0.20447301264852147,0.41730762374982805
SYM144,2022,0.9566796496026186,0.9405775558340901,0.9678356834879484,0.9550309629748858,0.6433696277769274,0.24534934833241895,0.8201120854830494,0.5696103538641318
SYM144,2023,1.0,1.0,1.0,1.0,0.433208517901183,0.5924290442759848,0.7806098312043452,0.6020824644605043
SYM144,2024,1.0,0.9256379048971712,1.0,0.9752126349657239,0.7587674875015389,0.44802645269595665,0.548698402625594,0.5851641142743632
SYM145,2022,1.0,0.9904963092417056,1.0,0.9968321030805685,0.6978223529285016,0.18908998503459262,0.774331913037414,0.5537480836668361
SYM145,2023,0.9900555037987873,0.9730095499772705,0.9428323399159674,0.9686324645640084,0.413998148291135,0.135953827128147,0.39225997970008464,0.31407065170645554
SYM145,2024,0.9481077818390047,0.9225852293116199,1.0,0.9568976703835416,0.8814058203528616,0.8649478302239139,0.32185753534928463,0.68940372864202
SYM146,2022,1.0,0.9475826987981978,1.0,0.9825275662660659,0.6634932756915162,0.4453281679948061,0.14183015879787578,0.41688386749473266
SYM146,2023,0.9729651233061788,0.9418897325321287,0.9074611026144923,0.9407719861509332,0.34584440955474205,0.6535862451255218,0.6018777104124032,0.533769455030889
SYM146,2024,0.8733863491230662,1.0,0.9503002576291923,0.9412288689174195,0.8416666184589152,0.33507230688541156,0.6709198840950915,0.6158862698131394
SYM147,2022,1.0,1.0,0.9764376674594186,0.9921458891531395,0.3564925899300414,0.691898845793554,0.6106445264506649,0.5530119873914202
SYM147,2023,0.9476141457924016,0.9780467494524882,1.0,0.9752202984149632,0.29104880453475723,0.7128941161835537,0.679928804180061,0.561290574966124
SYM147,2024,1.0,1.0,0.9398619831126525,0.979953994370884,0.48948700731976824,0.36239686926634485,0.5329076801315084,0.4615971855725405
SYM148,2022,0.9758110902119058,1.0,1.0,0.9919370300706353,0.19508357005560964,0.7349125521998351,0.8043945595213564,0.5781302272589337
SYM148,2023,1.0,0.9888404359465454,0.9895371379664949,0.9927925246376801,0.37291998443398555,0.6147512718419337,0.8607464415871159,0.6161392326210117
SYM148,2024,1.0,1.0,0.9788716624108974,0.9929572208036325,0.5644915583641948,0.8692735389273236,0.7464459378146014,0.7267370117020401
SYM149,2022,0.955682309479177,1.0,0.9845496858222437,0.9800773317671402,0.6936872742427548,0.2828471885792633,0.7962380260074097,0.5909241629431427
SYM149,2023,1.0,0.9542209303504783,1.0,0.9847403101168261,0.5076597314772008,0.8236545000356673,0.15870922511693675,0.4966744855432683
SYM149,2024,1.0,1.0,1.0,1.0,0.5845587831026096,0.6591557805784162,0.49666372579768914,0.5801260964929049
SYM150,2022,0.9869271817910001,0.9567881991799176,0.9472496873430045,0.9636550227713073,0.11161126739318689,0.6794860154229456,0.2719237809713265,0.35434035459581964
SYM150,2023,0.9475481614904087,0.9890813186226429,1.0,0.9788764933710171,0.22725414886010695,0.49974637449963477,0.18433523905418536,0.30377858747130904
SYM150,2024,1.0,0.8855127639256342,1.0,0.9618375879752113,0.5500318621617859,0.4766993855007784,0.3101947968261879,0.4456420148295841
SYM151,2022,0.9178956315772118,1.0,1.0,0.9726318771924038,0.8198799303310125,0.544437401517047,0.37053733159048774,0.578284887812849
SYM151,2023,1.0,0.9960896636627753,1.0,0.9986965545542584,0.84391167438717,0.7185026990347746,0.6883997643306926,0.750271379250879
SYM151,2024,0.9382252855901996,0.9791166982474073,1.0,0.972447327945869,0.6250392842119532,0.423253317631895,0.4884088723477018,0.5122338247305166
SYM152,2022,1.0,1.0,1.0,1.0,0.11654189450987076,0.25923959289962567,0.3902767589290781,0.25535274877952485
SYM152,2023,1.0,1.0,1.0,1.0,0.7547467641551192,0.4219099009174039,0.42368269594942576,0.533446453673983
SYM152,2024,1.0,0.9721692809909096,1.0,0.9907230936636365,0.21189606093402988,0.1562695759232315,0.6866817343457587,0.3516157904010067
SYM153,2022,1.0,0.9803014871611545,0.8838406659110785,0.9547140510240776,0.7777721094799563,0.34677266951426444,0.5257563739407787,0.5501003843116665
SYM153,2023,1.0,1.0,0.8827479164150591,0.960915972138353,0.8237947904470165,0.5317059906385426,0.3092480773824969,0.5549162861560186
SYM153,2024,1.0,0.9695999108488124,0.9843905802889197,0.9846634970459108,0.5321907302668801,0.6241824879384388,0.5441701492930145,0.5668477891661112
SYM154,2022,1.0,1.0,1.0,1.0,0.4228530037177286,0.5848575832613055,0.8120183499153176,0.6065763122981173
SYM154,2023,0.9528810051816269,0.8597949278152295,0.9165513867587551,0.9097424399185371,0.6344438845674731,0.587018365871864,0.41799910147221353,0.5464871173038502
SYM154,2024,1.0,0.9797231700006774,1.0,0.9932410566668924,0.8535491876594216,0.4664790535846559,0.6699889434960994,0.663339061580059
SYM155,2022,0.9629120049767638,0.9403582041243981,1.0,0.967756736367054,0.18539080577525083,0.11726849825990399,0.1449134557989874,0.1491909199447141
SYM155,2023,0.9233471470867403,1.0,1.0,0.9744490490289134,0.2196087864593671,0.7864806723017462,0.2966085284001725,0.4342326623870953
SYM155,2024,0.9980010310390712,1.0,0.9872935835266081,0.9950982048552265,0.18641299044080242,0.669497322003502,0.40756975377711946,0.4211600220738079
SYM156,2022,1.0,0.945019517357779,1.0,0.981673172452593,0.15547356395214004,0.30037187869018467,0.19973387600983836,0.21852643955072104
SYM156,2023,1.0,1.0,0.9484719054524496,0.9828239684841499,0.6233356514353525,0.39500180817657593,0.13428984583111375,0.38420910181434736
SYM156,2024,1.0,1.0,0.9996354270203354,0.999878475673445,0.6659616760389204,0.36258519571892833,0.31951225083093115,0.44935304086292666
SYM157,2022,0.9742964284993807,1.0,0.9096447336461491,0.9613137207151766,0.3256391724424136,0.34636033449734094,0.4642229260051687,0.37874081098164103
SYM157,2023,1.0,0.9915871039902676,0.9809460915511234,0.990844398513797,0.34871130827155083,0.6086535055677234,0.2944974017892318,0.41728740520950197
SYM157,2024,1.0,0.94813242732027,1.0,0.9827108091067567,0.6577880252282345,0.3909584579599221,0.44477125990633215,0.49783924769816296
SYM158,2022,0.9510776796258575,0.9650653856282635,1.0,0.9720476884180403,0.8429687396375524,0.5192771290805996,0.5355245889849839,0.6325901525677119
SYM158,2023,0.9912985984211733,0.981553880040619,0.8890113210051404,0.9539545998223109,0.2857202318029062,0.3015247900263347,0.6703169215895299,0.4191873144729236
SYM158,2024,0.8448065559664902,0.9993094455039148,0.9461247577888876,0.9300802530864308,0.3125427182519508,0.38870346646525933,0.16553844556064645,0.2889282100926189
SYM159,2022,1.0,1.0,0.9861588552285704,0.9953862850761901,0.7802994153587461,0.2693894780702303,0.3399557093164456,0.4632148675818073
SYM159,2023,1.0,1.0,1.0,1.0,0.5926532283334572,0.8074840491001785,0.32703473418516693,0.5757240038729342
SYM159,2024,0.9931501713282592,1.0,1.0,0.9977167237760863,0.8417044701273118,0.3808347412075306,0.5113962687626622,0.5779784933658348
SYM160,2022,0.9382774069973934,1.0,0.9681806444310228,0.9688193504761387,0.7664787880347608,0.8213758734577242,0.4138702908736377,0.6672416507887076
SYM160,2023,0.9827476018096518,0.9185772687948636,1.0,0.9671082902015051,0.6048688965172336,0.29099784233751774,0.6271085405327873,0.5076584264625129
SYM160,2024,1.0,0.9615715480248098,1.0,0.9871905160082699,0.3056589970187883,0.43670749131173203,0.22872101019146154,0.3236958328406606
SYM161,2022,1.0,0.9762586895239305,0.9416061805567083,0.972621623360213,0.7104591150437747,0.5136372129565973,0.324742357109751,0.5162795617033743
SYM161,2023,1.0,1.0,1.0,1.0,0.31319987111235803,0.8890225653497609,0.7472833043665962,0.6498352469429051
SYM161,2024,1.0,0.9575994057987671,0.9768555436308369,0.978151649809868,0.4031346091306889,0.4472179287285878,0.20311970636928367,0.3511574147428534
SYM162,2022,0.9651688681121745,0.9921830341004239,1.0,0.9857839674041995,0.3005317456659512,0.5583563759704606,0.18158684983569842,0.3468249904907034
SYM162,2023,1.0,1.0,1.0,1.0,0.8738443962464219,0.6985453269071827,0.6590144395644879,0.7438013875726975
SYM162,2024,0.9567277120118771,1.0,0.9787738288502855,0.9785005136207209,0.38108927106532064,0.22918247904998046,0.3222317745888781,0.3108345082347264
SYM163,2022,1.0,0.9419452161825683,1.0,0.9806484053941894,0.5819474509437195,0.5731704490651758,0.8245434460782983,0.6598871153623979
SYM163,2023,1.0,1.0,1.0,1.0,0.1778749834722965,0.710522877038572,0.48780265714392923,0.4587335058849325
SYM163,2024,1.0,1.0,1.0,1.0,0.2933724181457589,0.1272335880746426,0.515459477596649,0.31202182793901684
SYM164,2022,1.0,1.0,1.0,1.0,0.15779620560128818,0.7667541695122363,0.8174418621123081,0.5806640790752775
SYM164,2023,1.0,1.0,1.0,1.0,0.19707475886082265,0.1549346686900239,0.14628348581505507,0.16609763778863387
SYM164,2024,1.0,0.966017081441612,0.9522638792690327,0.9727603202368815,0.5502504666866254,0.7091612050742742,0.49724805107111114,0.5855532409440035
SYM165,2022,1.0,1.0,0.9182700033290654,0.9727566677763552,0.7427776417655114,0.16653483831620763,0.8635125036680423,0.5909416612499204
SYM165,2023,0.9341827527468397,0.9150380913920222,1.0,0.9497402813796206,0.5538622659518054,0.11035029719680019,0.25013402201243756,0.3047821950536811
SYM165,2024,0.8681081024938296,0.8486959351806327,0.9881624668332554,0.9016555015025727,0.4178902571767916,0.7828015267773502,0.562803270548536,0.5878316848342259
SYM166,2022,0.9662402317247879,1.0,0.9559952515791174,0.974078494434635,0.649008614397381,0.6551036882019522,0.8969306974629359,0.7336810000207562
SYM166,2023,0.9424607847675638,1.0,1.0,0.980820261589188,0.6369556020728477,0.42403095157662596,0.734963630935325,0.5986500615282662
SYM166,2024,1.0,0.9579034096914819,1.0,0.985967803230494,0.7085247354298,0.889841737983048,0.5335775709812637,0.7106480147980373
SYM167,2022,1.0,0.9321018384026862,1.0,0.9773672794675621,0.5200896975648852,0.19479463094017727,0.14544516408643374,0.2867764975304987
SYM167,2023,0.8976182874702039,1.0,1.0,0.9658727624900679,0.5753108760957883,0.15016953914512482,0.25972947687893716,0.3284032973732834
SYM167,2024,0.9817423440778195,1.0,0.9892920056607253,0.9903447832461816,0.4760515827651334,0.4076245522573688,0.2627931828371023,0.38215643928653487
SYM168,2022,1.0,0.9672050510686929,1.0,0.9890683503562311,0.7238180074894353,0.647630039775996,0.4326855746107888,0.60137787395874
SYM168,2023,0.9593637052542249,0.9864481132367975,0.938153875487736,0.9613218979929194,0.5455276428206655,0.7222458166222477,0.13246031836782743,0.4667445926035802
SYM168,2024,0.9251083343718446,1.0,0.9432957966693493,0.9561347103470647,0.48868122833276195,0.479536846218386,0.7192586741084636,0.5624922495532038
SYM169,2022,0.8865396420448994,1.0,0.9873081207331268,0.9579492542593421,0.6627316660626535,0.7046113085634267,0.4694089757198733,0.6122506501153179
SYM169,2023,0.9880081232570793,1.0,0.9845132153113568,0.9908404461894788,0.16434737884868955,0.7252341268382712,0.4079045602786816,0.4324953553218808
SYM169,2024,0.9785032226694916,1.0,0.9566295435903728,0.9783775887532881,0.3579155971360012,0.7228019405851737,0.8722851734171146,0.6510009037127632
SYM170,2022,1.0,0.9875615184234106,0.9497809532306107,0.9791141572180071,0.39483711335765126,0.29023740839613243,0.8121837678678991,0.49908609654056096
SYM170,2023,0.9290699919464093,0.9773509664045998,0.9982964402732447,0.9682391328747513,0.8567947789302236,0.1350806589027327,0.48240919337451726,0.4914282104024912
SYM170,2024,1.0,0.9210565912014996,0.9717191031793967,0.964258564793632,0.702794854023178,0.49394254488783973,0.23511305743997185,0.47728348545032984
SYM171,2022,1.0,0.9109273326585183,0.9546555675520784,0.9551943000701989,0.7845911351771481,0.27542885517533333,0.3017980412609874,0.45393934387115625
SYM171,2023,0.9638859385836495,1.0,0.9565267614311501,0.9734709000049332,0.29564612409668306,0.629511124164897,0.19364100581131966,0.3729327513576332
SYM171,2024,0.9467108411627897,0.8999329266261816,1.0,0.9488812559296571,0.11712250540120578,0.7359507957263167,0.4840713372134363,0.44571487944698623
SYM172,2022,1.0,0.9980201172495866,1.0,0.9993400390831955,0.7484902740189016,0.29984974501076983,0.14102183136741467,0.39645395013236207
SYM172,2023,0.9941086144288148,1.0,0.9217487635019448,0.9719524593102532,0.804934080229535,0.15064705599036624,0.17552689496222787,0.37703601039404305
SYM172,2024,1.0,0.8824509118537829,1.0,0.9608169706179277,0.5120543918691145,0.8097453816809507,0.1383807112209266,0.48672682825699726
SYM173,2022,0.9737932207824818,1.0,0.9868363002598507,0.9868765070141108,0.4363380169464275,0.8454780789515992,0.10593497194252066,0.46258368928018245
SYM173,2023,1.0,0.9482564524912548,1.0,0.9827521508304183,0.49906172477920474,0.5900320993445589,0.6059112742737855,0.5650016994658497
SYM173,2024,1.0,1.0,0.9500030532304149,0.983334351076805,0.3209579220095321,0.3150619593131053,0.7732893752835016,0.4697697522020463
SYM174,2022,1.0,0.9909773857711676,1.0,0.9969924619237225,0.1319193305124663,0.45164940531022146,0.7608792827039117,0.4481493395088665
SYM174,2023,0.9129028524186298,0.9671502296483439,1.0,0.9600176940223246,0.5445209272256756,0.15849180950322994,0.28091128002168064,0.3279746722501954
SYM174,2024,0.9251773219126255,1.0,0.8611339707060248,0.9287704308728836,0.6977897404980415,0.33749836777102216,0.608593404543497,0.5479605042708536
SYM175,2022,1.0,1.0,1.0,1.0,0.7923863250190167,0.10358666807965067,0.4828526843606258,0.4596085591530977
SYM175,2023,0.9829262195345546,0.9758216194524899,0.9830062579968175,0.9805846989946208,0.3801731934234788,0.4628809172468744,0.3089171209949407,0.38399041055509797
